Status,Label,Message,ProcessedMessage
receive,1,airtel club 10: User3294851 : To make real and lasting money  click http://sfi4.com/13110562.4/free. It is totally free.,airtel club number usernumb make real last money click webaddress total free
receive,1,airtel club 10: Aleph : God is not biased.JOB 35VS19..text join:I AM to 8181..have  wonderful day ahead.,airtel club number aleph god bias job numbervsnumb text join number wonder day ahead
receive,1,airtel club 10: Aleph : give wholeheartedly  support missionary works. Give unto charity. Be a sincere tither..text join: trending gist to 8181,airtel club number aleph give wholeheart support missionari work give unto chariti sincer tither text join trend gist number
receive,1,Airtel Club 10: dawinner :  are u a new user nd u re lookin 4 a group 2 join 4 freebies just sms join :the home of solution,airtel club number dawinn u new user nd u lookin number group number join number freebi sms join home solut
receive,1,Airtel club 10: User3193687 :  it's large it's explosive it's the best group on the Airtel network. It is trending gist... SMS join: trending gist to 8181,airtel club number usernumb larg explos best group airtel network trend gist sms join trend gist number
receive,1,Final Result: Arsenal 3:1 Stoke City.Dial *244# For More,final result arsenal number number stoke citi dial number
receive,1,Goal update: Arsenal 3:1 Stoke City B. Sagna hits the net for Arsenal! at 72.Dial *244# For More,goal updat arsenal number number stoke citi b sagna hit net arsenal number dial number
receive,1,Marouane Fellaini will bring something different to Manchester United this season  according to Michael Carrick.Dial *244# For More,marouan fellaini bring someth differ manchest unit season accord michael carrick dial number
receive,1,Halftime Update One: Arsenal 2:1 Stoke City.Dial *244# For More,halftim updat one arsenal number number stoke citi dial number
receive,1,Goal update: Arsenal 1:0 Stoke City Arsenal score a goal through A. Ramsey! at 5.Dial *244# For More,goal updat arsenal number number stoke citi arsenal score goal ramsey number dial number
receive,1,Brendan Rodgers has confirmed Liverpool will be without Philippe Coutinho for at least six weeks after he underwent shoulder surgery..Dial *244# For More,brendan rodger confirm liverpool without philipp coutinho least six week underw shoulder surgeri dial number
receive,1,Real Madrid coach Carlo Ancelotti says that he will be careful with Gareth Bale as he eases his world-record signing into the team.Dial *244# For More,real madrid coach carlo ancelotti say care gareth bale eas world record sign team dial number
receive,1,Sunderland manager Paolo Di Canio is hopeful Lee Cattermole takes his advice to heart as he bids to return to the club's first team..Dial *244# For More,sunderland manag paolo di canio hope lee cattermol take advic heart bid return club first team dial number
receive,1,Chelsea's new signing Christian Atsu will benefit from his season-long loan to Dutch side Vitesse  according to compatriot Michael Essien.Dial *244# For More,chelsea new sign christian atsu benefit season long loan dutch side vitess accord compatriot michael essien dial number
receive,1,Barcelona coach Gerardo Martino has heralded the imminent return of club captain Carles Puyol following a lengthy injury absence.Dial *244# For More,barcelona coach gerardo martino herald immin return club captain carl puyol follow lengthi injuri absenc dial number
receive,1,Stoke goalkeeper Asmir Begovic has described compatriot Edin Dzeko as one of the best three strikers in world football.Dial *244# For More,stoke goalkeep asmir begov describ compatriot edin dzeko one best three striker world footbal dial number
receive,1,"John Terry has hailed the arrival of Samuel Eto'o at Chelsea  insisting the striker looks ""very sharp and hungry"".Dial *244# For More",john terri hail arriv samuel eto chelsea insist striker look sharp hungri dial number
receive,0,Please call me. Enjoy non-stop Eskimi on MTN GoodyBag Social Bundles. Text ESKM or ESKW to 131 for monthly (N60) or weekly (N25) plan!,pleas call enjoy non stop eskimi mtn goodybag social bundl text eskm eskw number month nnumber week nnumber plan
receive,0,Elo blovd! Trst u had a nyc nyt rest dis is 2 remind u of flwship 2day by 12pm @ St. David'ds Ang chrch Amola.Strt preparin as it wuld b gr8. U mean a lot.FECA,elo blovd trst u nyc nyt rest dis number remind u flwship numberday numberpm st david ds ang chrch amola strt preparin wuld b grnumber u mean lot feca
send,0,(938545166245589) (938545705736573)#200 each.,number number number
receive,0,Please call me. Enjoy non-stop Eskimi on MTN GoodyBag Social Bundles. Text ESKM or ESKW to 131 for monthly (N60) or weekly (N25) plan!,pleas call enjoy non stop eskimi mtn goodybag social bundl text eskm eskw number month nnumber week nnumber plan
send,0,Nw u cn try it 812649392935818    with serial no    450438006374861.,nw u cn tri number serial number
send,0,PLEASE LOAD CREDIT 812649392335318,pleas load credit number
receive,0,Please call me. 'Scape Goat remix'. by Dbanj & Kanye West is ready for download on MTN Play. Text 2 to 700 to get it for N75. MTN subscribers only,pleas call scape goat remix dbanj kany west readi download mtn play text number number get nnumber mtn subscrib
send,0,FOR YOUR TIME 459323558631144,time number
receive,0,Please call me. Enjoy non-stop Eskimi on MTN GoodyBag Social Bundles. Text ESKM or ESKW to 131 for monthly (N60) or weekly (N25) plan!,pleas call enjoy non stop eskimi mtn goodybag social bundl text eskm eskw number month nnumber week nnumber plan
receive,0,Please call me. Enjoy non-stop Eskimi on MTN GoodyBag Social Bundles. Text ESKM or ESKW to 131 for monthly (N60) or weekly (N25) plan!,pleas call enjoy non stop eskimi mtn goodybag social bundl text eskm eskw number month nnumber week nnumber plan
receive,1,GENERAL: A woman reportedly committed suicide over her husband's refusal to buy her an Ipad. http://eaz.ng/f3f2?8142384598,general woman report commit suicid husband refus buy ipad webaddress
receive,1,"A personal gift has been awarded to 08067525083! You have 7 FREE ""Financial Tips""! Congrats! To claim it  text FIN to 38431 NOW! SMS is free!",person gift award number number free financi tip congrat claim text fin number sms free
receive,0,SUPER SUNDAY is 2day by 8AM at ChristEmbasy- 3 Osuntokun rd Bodija. God HIMSELF wil be present 2 work MIRACLES in UrLife.Don't Mis Out! 4 dtails-08181578636,super sunday numberday numberam christembasi number osuntokun rd bodija god wil present number work miracl urlif mis number dtail number
receive,0,SUPER SUNDAY countdown!1day 2 go!This is One HolyGhost Event U shudnt Mis.This Sunday 8AM @ ChristEmbasy- 3 Osuntokun rd Old Bodija.4 dtails-08181578636,super sunday countdown numberday number go one holyghost event u shudnt mis sunday numberam christembasi number osuntokun rd old bodija number dtail number
receive,0,CHRIST EMBASSY Invites U 2 SUPER SUNDAY.Date-01/09/2013Time-8am.Venue-3 Osuntokun Avenue Old Bodija.UR MIRACLE AWAITS U!GodBless U!4 dtails- 08181578636,christ embassi invit u number super sunday date number number numbertim numberam venu number osuntokun avenu old bodija ur miracl await u godbless u number dtail number
receive,1,The MTN Zone rate to MTN subscribers is 50 kobo per second less the discount  all hours of the day after.,mtn zone rate mtn subscrib number kobo per second less discount hour day
receive,1,You currently have an ACTIVE discount Notification. Dial *135*6# to turn this off.,current activ discount notif dial number number turn
receive,1,USA S/Africa Dubai& Qatar Visa available. Submission of Passport now till Sept  2nd  2013 Visa out in 4wks.Call 07040105334 for more information.E-BOOKINGTEAM,usa africa dubai qatar visa avail submiss passport till sept numbernd number visa numberwk call number inform e bookingteam
receive,0,Gud moni nd hapi sunday 2 u. Pls if u ar coming 2 my aous  just try nd flash me b4 coming. I'm presently in church nw. Take care. Tanks  ,gud moni nd hapi sunday number u pls u ar come number aous tri nd flash bnumber come present church nw take care tank
receive,1,FREE LIVEWELL TIPS! Health is wealth and with LiveWell tips  you will find yourself becoming more healthy. To get HEALTH Tips  text STARTWELL to 35075. FREE!,free livewel tip health wealth livewel tip find becom healthi get health tip text startwel number free
receive,0,AY  I've bn tryin 2 call u bt u didnt pick ur calls. Jst 2 say hi 2 u  av a nice wk ahead. Takia ore.,ay bn tryin number call u bt u didnt pick ur call jst number say hi number u av nice wk ahead takia ore
receive,0,Its Detrimental b sentimental on d mata of Destiny its 6 days 2 d  PREDESTINED CONVNTN  final arrangmnt wuld b made saturday.STRT PACKIN 2NYT.PLAN!PRAY!PUBLICIZ,detriment b sentiment mata destini number day number predestin convntn final arrangmnt wuld b made saturday strt packin numbernyt plan pray publiciz
receive,0,"Its Detrmental b sentimental on d mata of Destiny its 15 days to the  PREDESTINED CONVENTION""EKO 2013"" PRAY PUBlICIZE PREPARE-its gona b an awesome time wit God",detrment b sentiment mata destini number day predestin convent eko number pray public prepar gona b awesom time wit god
receive,0,"Its Detrmental b sentimental on d mata of Destiny its 15 days to the  PREDESTINED CONVENTION""EKO 2013"" PRAY PUBlICIZE PREPARE-its gona b an awesome time wit God",detrment b sentiment mata destini number day predestin convent eko number pray public prepar gona b awesom time wit god
receive,0,Its 16 Days 2 CONVENTION.Are u stil considrin comin?Make up your mind nw its gona b a 1daful tym with d lord @ lagos Tell someone abt it  Tfare is 1300 REG-500.,number day number convent u stil considrin comin make mind nw gona b numberda tym lord lago tell someon abt tfare number reg number
receive,0,Guday dear Be updated on d hapnins in Feca. D PREDESTINED CONVENTION is hapnin in Lagos betwn 21-25 August  its nt 1 u wuld wnt to miss  REG is 500  plan & pray,guday dear updat hapnin feca predestin convent hapnin lago betwn number number august nt number u wuld wnt miss reg number plan pray
receive,0,Guday dear Be updated on d hapnins in Feca. D PREDESTINED CONVENTION is hapnin in Lagos betwn 21-25 August  its nt 1 u wuld wnt to miss  REG is 500  plan & pray,guday dear updat hapnin feca predestin convent hapnin lago betwn number number august nt number u wuld wnt miss reg number plan pray
receive,0,Guday dear Be updated on d hapnins in Feca. D PREDESTINED CONVENTION is hapnin in Lagos betwn 21-25 August  its nt 1 u wuld wnt to miss  REG is 500  plan & pray,guday dear updat hapnin feca predestin convent hapnin lago betwn number number august nt number u wuld wnt miss reg number plan pray
receive,0,Guday dear Be updated on d hapnins in Feca. D PREDESTINED CONVENTION is hapnin in Lagos betwn 21-25 August  its nt 1 u wuld wnt to miss  REG is 500  plan & pray,guday dear updat hapnin feca predestin convent hapnin lago betwn number number august nt number u wuld wnt miss reg number plan pray
receive,0,elo dear trust ur day wnt well? Its bin long we had u in fellowship hop u r fyn? We wuld aprci8 ur presence in felwship 2mao@st davids church by12pm.Lotz of LUV,elo dear trust ur day wnt well bin long u fellowship hop u r fyn wuld aprcinumb ur presenc felwship emailaddress david church bynumberpm lotz luv
receive,0,Rivers of Love  invites u to 20th Annv. Conventn. Thur.15th-Sun.18th Aug. wt. Pat Massaro  Taiwo Amoo & Sunday Awe ? D Church auditorium  Ibadan. Amonas,river love invit u numberth annv conventn thur numberth sun numberth aug wt pat massaro taiwo amoo sunday awe church auditorium ibadan amona
receive,1,FREE Mobile App is available to you now. It comes with Music  Videos  Games  Themes  Callertunes and much more!! Go to http://cat.mobifun.mobi,free mobil app avail come music video game theme callertun much go webaddress
receive,1,FREE Mobile App is available to you now. It comes with Music  Videos  Games  Themes  Callertunes and much more!! Go to http://cat.mobifun.mobi,free mobil app avail come music video game theme callertun much go webaddress
receive,1,FREE Mobile App is available to you now. It comes with Music  Videos  Games  Themes  Callertunes and much more!! Go to http://cat.mobifun.mobi,free mobil app avail come music video game theme callertun much go webaddress
receive,1,Play the BRAIN-WAVE easy Game and Win instant airtime recharge pins. Answer 3 questions only. Text WAVE to 31077. N10/SMS. T&C apply. Txt END to 4080 to optout,play brain wave easi game win instant airtim recharg pin answer number question text wave number nnumber sms c appli txt end number optout
